253	52.51826	-1.01916	https://en.wikipedia.org/wiki/Attleborough
254	50.85438889	0.5539	https://en.wikipedia.org/wiki/Arundel
255	51.51194444	0.114166667	https://en.wikipedia.org/wiki/Arundel_House
256	50.15286111	5.066277778	https://en.wikipedia.org/wiki/Arwenack
257	49.96666667	-9.15	https://en.wikipedia.org/wiki/Aschaffenburg
260	41.21555556	-15.55777778	https://en.wikipedia.org/wiki/Ascoli_Satriano
261	52.53221944	-1.171288889	https://en.wikipedia.org/wiki/Ashwellthorpe_and_Fundenhall
262	51.4084	0.6707	"https://en.wikipedia.org/wiki/Ascot,_Berkshire"
263	50.74713889	3.030555556	"https://en.wikipedia.org/wiki/Ash,_Musbury"
264	53.512	6.398	"https://en.wikipedia.org/wiki/Ashbourne,_County_Meath"
265	53.016	1.731	"https://en.wikipedia.org/wiki/Ashbourne,_Derbyshire"
267	50.517	3.751	"https://en.wikipedia.org/wiki/Ashburton,_Devon"
269	52.746	1.476	https://en.wikipedia.org/wiki/Ashby-de-la-Zouch
270	52.0552	-0.3093	https://en.wikipedia.org/wiki/Ashdon
274	53.765	2.729	https://en.wikipedia.org/wiki/Ashton-on-Ribble
275	51.1465	-0.8676	"https://en.wikipedia.org/wiki/Ashford,_Kent"
276	51.7996	0.5594	https://en.wikipedia.org/wiki/Ashridge
278	54.42573056	1.7287	"https://en.wikipedia.org/wiki/Aske,_North_Yorkshire"
280	52.6001	8.9772	https://en.wikipedia+D1077.org/wiki/Askeaton
281	55.02	2.696	https://en.wikipedia.org/wiki/Askerton
282	53.148	2.237	https://en.wikipedia.org/wiki/Newbold_Astbury
284	52.502	1.543	"https://en.wikipedia.org/wiki/Astley,_Warwickshire"
285	44.9	-8.2	https://en.wikipedia.org/wiki/Asti
287	52.53098889	1.319452778	https://en.wikipedia.org/wiki/Aston_Flamville
288	52.0916	1.1141	https://en.wikipedia.org/wiki/Astwell
291	51.51044444	0.079277778	http://www.historyofparliamentonline.org/volume/1558-1603/member/walsingham-francis-1532-90
295	50.879	1.357	https://en.wikipedia.org/wiki/Netley_Abbey
297	53.96080556	1.086166667	https://en.wikipedia.org/wiki/Bridges_of_York#Lendal_Bridge
298	50.83381944	0.388861111	https://en.wikipedia.org/wiki/Offington
299	45.5	4.333333333	https://en.wikipedia.org/wiki/Bay_of_Biscay
300	54.28631389	7.791441667	https://en.wikipedia.org/wiki/River_Cladagh
302	-	-	https://en.wikipedia.org/wiki/Court_(royal)
306	51.513	0.119	https://en.wikipedia.org/wiki/Lyon%27s_Inn
309	54.511	6.572	https://en.wikipedia.org/wiki/Maghery
310	52.2391	6.972738889	https://en.wikipedia.org/wiki/Passage_East
311	51.30694444	1.088333333	https://en.wikipedia.org/wiki/The_Vyne
315	48.39	4.49	https://en.wikipedia.org/wiki/Siege_of_Fort_Crozon
319	53.61666667	6.916666667	https://en.wikipedia.org/wiki/Athboy
320	53.81546667	6.398072222	https://en.wikipedia.org/wiki/Athclare_Castle
321	51.0589	2.9374	https://en.wikipedia.org/wiki/Athelney
322	53.3	8.746	https://en.wikipedia.org/wiki/Athenry
323	53.4333	7.95	https://en.wikipedia.org/wiki/Athlone
324	53.4333	7.95	https://en.wikipedia.org/wiki/Athlone_Castle
326	52.99196944	6.986980556	https://en.wikipedia.org/wiki/Athy
327	49.4783	-4.5783	"https://en.wikipedia.org/wiki/Attigny,_Ardennes"
328	48.4	-5.7603	https://en.wikipedia.org/wiki/Autigny-la-Tour
329	52.70701111	-1.148511111	https://en.wikipedia.org/wiki/Attlebridge
332	48.9131	-2.3831	https://en.wikipedia.org/wiki/Aubervilliers
333	48.4306	-4.1208	https://en.wikipedia.org/wiki/Aubeterre
334	47.4894	-2.44	https://en.wikipedia.org/wiki/Aubigny-sur-N%C3%A8re
335	54.6566	1.6768	https://en.wikipedia.org/wiki/Auckland_Castle
337	50.8797	-2.0814	https://en.wikipedia.org/wiki/Audruicq
338	52.02038889	-0.219611111	https://en.wikipedia.org/wiki/Audley_End_House
339	49.7186	-1.1011	https://en.wikipedia.org/wiki/Auffay
342	53.83913611	0.928961111	"https://en.wikipedia.org/wiki/Aughton,_East_Riding_of_Yorkshire"
343	48.36666667	-10.9	https://en.wikipedia.org/wiki/Augsburg
349	51.306	1.658	"https://en.wikipedia.org/wiki/Aughton,_Wiltshire"
350	49.7714	-1.7531	https://en.wikipedia.org/wiki/Aumale
351	53.47138889	-7.483611111	https://en.wikipedia.org/wiki/Aurich
352	51.51556944	0.085577778	"https://en.wikipedia.org/wiki/Austin_Friars,_London"
354	50.8525	-1.6139	https://en.wikipedia.org/wiki/Audinghen
355	47.1947	-5.3886	https://en.wikipedia.org/wiki/Auxonne
357	49.0211	0.6308	https://en.wikipedia.org/wiki/Aunay-sur-Odon
358	50.5506	-1.9725	https://en.wikipedia.org/wiki/Avesnes
359	43.95	-4.81	https://en.wikipedia.org/wiki/Avignon
360	48.685	1.3556	https://en.wikipedia.org/wiki/Avranches
361	47.19472222	-5.388611111	https://en.wikipedia.org/wiki/Auxonne
364	47.33333333	-13.33333333	https://en.wikipedia.org/wiki/Austria
365	51.287	2.815	https://en.wikipedia.org/wiki/Axbridge
366	53.5075	0.7861	https://en.wikipedia.org/wiki/Axholme_Charterhouse
