16214	John Wrenham
16215	John Wright
16216	John Wrothe (Wroth)
16217	John Wulward
16218	John Wyche, prior of Tewkesbury
16219	John Wylgose
16220	John Wylkyns
16221	John Wylkynson
16222	John Wylkynson, Vicar of Grantham
16228	John Wyngfeld
16229	John Wynnyngton
16230	John Wynter
16231	John Wyntreshull
16232	John Wynyngton
16233	John Wyse
16234	John Wyseman
16235	John Wyshart
16236	John Wyskard
16238	John Yardley, Prior of Stodeley
16239	John Yong
16240	John Yonge (Young)
16241	John Yonge [customer of Chichester]
16242	John Yorke
16243	John Young
16244	John Young, Bishop of Rochester
16245	John Younge
16247	John Zamoiski, Chancellor of Poland
16248	John Zott
16249	John Zouche
16251	John [---]
16252	John [Bishop of] Thetford
16258	John [Jewell] Bishop of Salisbury
16266	John [Skipp], Commendatory of Wigmore Abbey
16267	John [Smart], Commendatory of Wigmore, and others
16269	John [Veysey], bishop of Exeter
16272	John a Borough
16274	John a Hode of Marsfield
16277	John abbot of Gloucester
16278	John and Charles Chichester
16281	John and George Strange and Peter Giebend
16282	John and James Rutledge
16286	John and Thomas Wheningthon
16288	John ap Res
16289	John ap Rice
16290	John de Alsenburg
16291	John de Barbon
16295	John de Casalis
16296	John de Corput and Francis de Capella
16297	John de Critz
16298	John de Marchena
16299	John de Moreau of Paris
16302	John de Penia
16306	John de Selve
16307	John de Vere Earl of Oxford
16308	John de Vere, Earl of Oxford
16310	John de la Sauch
16315	John lord Flemyng
16316	John lord Hussey
16317	John of Calkewell
16318	John of Desmond
16319	John of Mark (John Bunolt)
16320	John of Skelton, John of Lowdell, Robt. Byrsco, and Thos. Byrkbek, deputies to my Lord of Cumberland
16321	John of the Closett
16322	John von Holtz
16323	John(?) Wrey, Sheriff of Cornwall
16324	John, Abbot of Brewerne
16325	John, Abbot of Bury
16326	John, Abbot of Chertesey
16327	John, Abbot of Combermere
16328	John, Abbot of Croyland
16329	John, Abbot of Faversham
16330	John, Abbot of Leicester
16331	John, Abbot of Oseney
16332	John, Abbot of Peterborough
16333	John, Abbot of Snethart
16335	John, Abbot of Tewkesbury
16336	John, Abbot of Tyltey
16337	John, Abbot of Vale Riall
16338	John, Abbot of Vale Royal
16339	John, Archbishop of Armagh
16340	John, Archbishop of Canterbury
16341	John, Bishop of Bangor
16342	John, Bishop of Bath
16343	John, Bishop of Carlisle
16346	John, Bishop of Gloucester
16347	John, Bishop of Hereford
16351	John, Bishop of Ossory
16353	John, Bishop of Sodor
16356	John, Commendatory of the Monastery of Wygmoreland
16360	John, Count of Oldenburg
16361	John, Duke of Finland
16362	John, Earl of Cassilis
16366	John, King of Denmark
16372	John, Minister of Waverley
16373	John, Prior of Plympton
16374	John, Waywode of Transylvania
16375	John, [Earl of] Bathe
16376	John, abbot of Bordysley
16378	John, abbot of Whitby
16383	Johnson
16384	Joiners Strangers
16386	Jon Bennet
16387	Jon Hauckyn
16388	Jon Sowmerwell
16390	Jonas Bradbury
16391	Jonas Waterhous
16392	Jonathan Field
16393	Jonathan Trelawny
16394	Jone Bulmer
16395	Jone Dennys, wife of Nicholas Dennys of St. Catherine's, and daughter of Robert Scott of Mottrom
16396	Jone Symons, Widow
16400	Jonet Cant, Former Spouse To Robert Mowbray
16401	Jons Daniel
16402	Joos De Moor
16404	Joos de Zoete
16406	Jordan Chadwick
16407	Jorge Rodrigues da Costa
16408	Joris Vaniersen
16409	Jos. Marre
16410	Joseph Cresuelo
16411	Joseph Creswell
16412	Joseph Earthe
16413	Joseph Griffen
16414	Joseph Lutyni
16415	Joseph May
16417	Joseph Mayne
16418	Joseph Pennyngton
16419	Joseph Riccio
16421	Joseph Texeira
16422	Joseph d'Acunia
16426	Joshua Aylmer
16428	Joshua Gillson
16429	Joshua Hilliard
16432	Josias Brand of Ipswich, merchant
16433	Josias Pott.
16435	Josua Harding
16436	Jouglet
16438	Joun Fowtrell
16439	Joux Marshall
16440	Joyce Carew, Lady Carew
16441	Joyce Carry
16442	Joyce De Balsac
16443	Joyce late Prioress of Catesby
16444	Joyce, the wife of Philip Basset
16448	Ju. Dati
16451	Juan Aguirre Yvergara
16453	Juan Aloisio de Aragonia
16454	Juan Alonso de Muxica
16455	Juan Alonzo de Medina
16456	Juan Antonio Musettula
16457	Juan Batista Pinelo
16460	Juan Canavate
16461	Juan Cortes de Surin
16462	Juan De Ambias
16463	Juan De Anguiocar
16464	Juan De Pastrona
16466	Juan Di Zabena
16467	Juan Everye
16468	Juan Fernandez Manrique, Marquis of Aguilar
16469	Juan Fernandez de Velasco, Constable of Castile
16470	Juan Hanvig
16471	Juan Hordella
16473	Juan Mancebo
16474	Juan Martinez de Recalde
16475	Juan Mervinia
16476	Juan Pencavill
16477	Juan Peres Bazan
16479	Juan Ruys De Arze
16480	Juan Sebastian
16485	Juan Velasquez, captain general of Guipuzcoa and governor of Fuenterrabia
16486	Juan de Aguirres
16487	Juan de Ayala
16488	Juan de Blarreo
16489	Juan de Borsa
16490	Juan de Castilla
16492	Juan de Lanuza
16493	Juan de Mancididor
16494	Juan de Molinas
16496	Juan de Peina
16497	Juan de Quintana Due&#x00F1;as
16499	Juan de Silva, Count of Cifuentes
16502	Juan de Vega (Ambassador in Rome)
16504	Juan de Villavizenuo
16506	Juanes Delechundi
16508	Judasser Fatim
16509	Judge Francis Wyndham and Baron Edw. Flowerdew
16516	Judges Delegate
16518	Judges and Law Officers of Ireland
16519	Judges of Assize
16520	Judges of Common Pleas
16524	Julian Neriny
16525	Julian Penn
16526	Julian Smyth
16528	Julin Crosnier
16530	Julius Borgarucius
16531	Julius Ferrers of Marcate, co. Hertford
16532	Julius Ferrers, at Markell
16533	Pope Clement VII
16535	Julius, Duke of Brunswick
16536	Jullien Place
16543	Jurats and Commoners of the town of Dover
16544	Jurats and Inhabitants of New Romney
16546	Jurgen Wullenwefer
16547	Jury for search of weights
16548	Jury of the City of Waterford
16549	Jury of the Commonalty of Kilkenny
16555	Jury of the County of Wexford
16556	Jury of the Gentlemen and Commoners of the County of Tipperary
16558	Jury of the Heads and Commoners of the Town of Clonmel
16559	Jury of the Inhabitants of Ross
16560	Jury of the Manor and Castle of Dungarvan
16561	Jury of the Town of Irishtown
16562	Justice
16564	Justice Clerk
16570	Justice Edward Fitzsimons
16576	Justice James Dowdall
16579	Justice Jesse Smithes
16592	Justice Nicholas Walshe
16611	Justices in Gloucester and Somerset
16612	Justices of Assize
16613	Justices of Assize for the county of Dorset
16614	Justices of Assize in Cornwall
16615	Justices of Assize in the county of Norfolk, and others
16616	Justices of Bedfordshire
16617	Justices of Berkshire
16618	Justices of Buckinghamshire
16619	Justices of Cheshire
16621	Justices of Cornwall
16622	Justices of Devonshire
16623	Justices of Dorset
16626	Justices of Essex
16627	Justices of Gloucestershire
16629	Justices of Herefordshire
16630	Justices of Hertfordshire
16631	Justices of Huntingdonshire
16632	Justices of Ireland
16633	Justices of Kent
16634	Justices of Leicestershire
16635	Justices of Lincolnshire
16636	Justices of Manchester
16637	Justices of Middlesex
16638	Justices of Monmouthshire
16639	Justices of Munster
16640	Justices of Norfolk
16641	Justices of Northamptonshire
16642	Justices of Nottinghamshire
16643	Justices of Oxfordshire
16647	Justices of Peace for the Hundreds of Bampton and Chadlington
16649	Justices of Peace of Lancaster
16651	Justices of Peace of Yorkshire, Cumberland, Northumberland, and Westmoreland
16652	Justices of Peace within the parts of Lindsey
16654	Justices of Somersetshire
16655	Justices of St. Malo
16656	Justices of Staffordshire
16657	Justices of Suffolk
16658	Justices of Surrey
16659	Justices of Sussex
16661	Justices of Wales
16662	Justices of Warwickshire
16663	Justices of Wiltshire
16664	Justices of Worcestershire
16666	Justices of peace of Cheshire, Lancashire, and North Wales
16667	Justices of the Exchequer
16668	Justices of the Isle of Ely
16672	Justices of the Peace and Others in Various Counties
16673	Justices of the Peace at Cowlam
16677	Justices of the Peace of Denbigh
16681	Justices of the Peace of Yorkshire
16684	Justices of the peace in all counties
16685	Justices of the township of Estbergholt in Suffolk
16690	Justus Jonas
16691	Justus Lipsius
16692	K. Arundell
16693	K. Knyght
16694	Kahill O'Kyfie of the county of Cork
16695	Kanzler Meckhachd
16698	Kateryn, Lady Poulett
16700	Katharine
16701	Katharine Audelett
16704	Katharine Bleek, wife of John Bleek, late of the castle of Limerick
16705	Katharine Blount
16708	Katharine Bulkeley, Abbess of Godstow
16710	Katharine Bygod
16711	Katharine Counterss of Westmoreland
16712	Katharine Countess of Northumberland
16713	Katharine Cuffe, of Waterford, widow
16714	Katharine Hare
16715	Katharine Man
16716	Katharine Myrfeld
16718	Katharine Sutton
16721	Katharine of Arragon
16722	Katharine's Physician
16723	Katharine, Dowager Lady Paget
16726	Katheren Torner
16727	Katherin Eggarton (Egerton)
16730	Katherine Barthram
16731	Katherine Basset
16732	Katherine Bertie, Duchess of Suffolk
16736	Katherine Burgess
16737	Katherine Burke
16740	Katherine Countess of Huntingdon
16741	Katherine Countess of Northumberland
16742	Katherine Darrall
16743	Katherine Dawbnaye
16744	Katherine Edwards
16745	Katherine Heneage, Lady Heneage
16746	Katherine Holt
16747	Katherine Jurden
16748	Katherine Lady Newton
16749	Katherine Mantell
16750	Katherine Ny Taen, widow of Gubone M'Shane
16751	Katherine Paginton
16753	Katherine Poleson
16754	Katherine Powell
16755	Katherine Shorte
16757	Katherine Sutton, widow of David Sutton
16758	Katherine Vaughan, widow of James Vaughan
16759	Katherine Vydgian
16760	Katherine West
16762	Katherine de Burgo
16766	Katherine, relict of Anthony Throckmerton
16767	Kedagh O'Fearall
16768	Kee
16769	Keeper of Corell's Wood
16770	Keeper of Eastwood Park
16771	Keeper of Havering Park
16772	Keeper of Hunsdon Park
16775	Keeper of the Counter in the Poultry
16776	Keeper of the Great Seal
16777	Keeper of the gaol at Winchester
16778	Keepers of Pounfrett and Nottingham Castles
16779	Kellett
16780	Kelley
16784	Kenelm Berney
16787	Khevenhuller
16790	Kinborowghe Lee
16793	Jasper Schonberg, French Ambassador
16795	King Christian II of Denmark and Norway, King of Sweden and Duke of Holstein
16798	King Christian IV of Denmark and Norway
16801	King Edward VI
16803	King Frederick II of Denmark and Norway
16812	King James VI
16819	King Philip II of Spain
16820	King Philip III
16825	King of Cochin
16830	King of Morocco
16838	King's Auditor and Receiver of Suppressed Lands in cos. Worc., Heref., Salop, and Staff
16841	King's College, Cambridge
16842	King's College, Oxford
16844	King's Commissioners at the Diet of Gravelines
16847	King's Officers in [Wales]
16848	King's Scholars at Oxford
16849	King's Solicitor
16852	King's officers
16858	Knauin
16860	Knight Marshal
16864	Knight of Kerry
16866	Knight of St. John's
16867	Knight of the Tree
16871	Knights and Gentlemen of Yorkshire
16872	Knights of Connaught and Thomond
16873	Knights of St. John in England
16874	Knyvet
16876	Koyte
16879	L&#x0027;Abbadia
16882	L'Artigue
16883	L'Aubespine
16884	L'Esleu Bayart
16885	L'Esleu Berthereau, Secretary to Montmorency
16886	L. Bellerone
16890	L. Calvart
16897	L. Johnson
16898	L. Lawrence
16899	L. Lowther
16900	L. Norris
16904	L. Voocht
16905	L. Warner, Merchant Adventurer
16907	LA HAYE
16913	La Boissi&#x00E8;re
16915	La Ch&#x00E2;tre
16917	La Chapelle-des-Ursins
16924	La Hottiere Montigny
16925	La Huguerye
16926	La Marque
16931	La Moussaye
16932	La Rochelle
16935	La Segretaria
16936	La Touche
16940	Ladislaus, King of Hungary
16941	Lady Abigail Dygby
16943	Lady Alice More
16944	Lady Alice Oxenbridge
16945	Lady Alyanor Fytzgerad
16947	Lady Anne Asku
16950	Lady Anne Howard
16951	Lady Anne Howard (alias Countess of Surrey)
16952	Lady Anne Hunsdon
16953	Lady Anne Lee
16955	Lady Anne Salvan
16956	Lady Anne Savon, widow
16957	Lady Anne Skeffington
16959	Lady Anne Stanhope
16962	Lady Arabella Stuart
16964	Lady Barbara Ruthven
16965	Lady Beauchamp
16966	Lady Bedford
16967	Lady Bedingfield
16968	Lady Boyd
16969	Lady Bridget Norris
16972	Lady Burghley
16973	Lady Burghly
16975	Lady Catherine Grey
16977	Lady Cecil
16979	Lady Cecilia of Sweden
16980	Lady Chandos
16984	Lady Cumberland
16985	Lady Dacre
16986	Lady Darcy
16987	Lady Delaware
16988	Lady Delvin
16992	Lady Digby
16993	Lady Dorcas Martyn
16996	Lady Dorothy Conway
16998	Lady Dorrell
16999	Lettice Knollys, Countess of Essex and Countess of Leicester
17000	Lady Dowager Oxford
17004	Lady Dunboyne
17005	Lady E. Drury
17006	Lady Eleanor O'Donnell
17010	Lady Eliz. Willoughby
17011	Lady Elizabeth Bowthe
17013	Lady Elizabeth Cromwell
17014	Lady Elizabeth Gorges
17017	Lady Elizabeth Kytson
17018	Lady Elizabeth Lucy
17019	Lady Elizabeth Norris
17020	Lady Elizabeth Poulett
17022	Lady Elizabeth Seyntloo
17023	Lady Elizabeth Stanley
17024	Lady Elizabeth Tailbois
17027	Lady Ellen Fitzgerald
17030	Lady Englefield
17033	Lady Farnyhurst
17040	Lady Grevile
17041	Lady H. Haryngton
17042	Lady Hamilton
17043	Lady Harrington
17049	Lady Hicks
17051	Lady Home
17054	Lady Hunsdon
17056	Lady Isabella
17057	Lady Jane Fitzgerald
17059	Lady Jane Grey
17060	Lady Jane Townsend
17061	Lady Jane Wentworth
17063	Lady Joice Gamage
17064	Lady Josina Van Brederode
17066	Lady Katharine Buckler
17067	Lady Katharine Ryx
17068	Lady Katharine Wallop
17069	Lady Katherine Butler
17070	Lady Katherine Howard
17074	Lady Knollys
17078	Lady Lenox
17079	Lady Levingston's Brother
17083	Lady Livingstone
17084	Lady Lochleven
17085	Lady Lucia Audely
17086	Lady Lucy
17087	Lady Lucy St. John
17092	Lady Mannerynge
17093	Lady Margaret Bryan
17094	Lady Margaret Denny
17095	Lady Margaret Fleming
17096	Lady Margaret Hawkins
17097	Lady Margaret Hoby
17099	Lady Margaret Neville
17100	Lady Margaret Seymour
17101	Lady Margaret Stanhope
17102	Lady Margaret Stanley
17103	Lady Margaret's Servants
17104	Lady Margery Sandys
17105	Lady Margery Throkmorton
17106	Lady Margery Williams
17107	Lady Marquis of Winchester. Dowager
17108	Lady Mary
17109	Lady Mary Arundel
17110	Lady Mary Burke
17111	Lady Mary Cheek
17112	Lady Mary Grey
17113	Lady Mary Kingston
17114	Lady Mary Rogers
17116	Lady Mary Winfelde
17118	Lady Mason
17120	Lady Merode
17121	Lady Mervin
17123	Lady Mildred Read
17124	Lady Montague
17125	Lady Morgan. Li&#x00E8;ge
17126	Lady Morley
17127	Lady Moryson
17128	Lady Myldemaye
17133	Lady Paget
17134	Lady Palavicini
17135	Lady Parre
17136	Lady Partridge
17137	Lady Puckering
17138	Lady Pylsyne
17141	Lady Regent of Flanders
17142	Lady Rich
17144	Lady Salven
17145	Lady Sheffield
17146	Lady Shrewsbury
17148	Lady Skidmor
17151	Lady Southwell
17155	Lady Storkey and the Priory of Stratford
17162	Lady Thomasina Malbie
17164	Lady Throckmorton
17165	Lady Throgmerton
17166	Lady Turland
17167	Lady Tyrelle
17170	Lady Ursula St Leger
17171	Lady Waldegrave
17172	Lady Wallop
17176	Lady Waterhouse
17180	Lady Wilkes
17184	Lady Wingfield
17185	Lady Wolley
17186	Lady Worsseley
17187	Lady Young
17190	Lady-Gerrard
17191	Lady?
17193	Laghlen M'Ony O'Moore, of the Queen's County
17194	Laird of Airdrie
17195	Laird of Arbroath
17197	Laird of Barnbougle
17199	Laird of Bedroul
17200	Laird of Brunston
17201	Laird of Buccleuch
17202	Laird of Buchanan
17203	Laird of Burleigh
17206	Laird of Cesford
17208	Laird of Cluny
17209	Laird of Coldingham
17210	Laird of Crossraguel
17211	Laird of Cullerny
17212	Laird of Dairsie
17213	Laird of Drumlanrig
17215	Laird of Farnyherst
17218	Laird of Fentry the Younger
17219	Laird of Ferniherst
17222	Laird of Galstoun
17223	Laird of Gartuly
17225	Laird of Grance
17226	Laird of Halyards
17227	Laird of Hunthill
17228	Laird of Johnstone
17231	Laird of Livingstone
17233	Laird of Longniddry
17234	Laird of Melgund
17235	Laird of Montquhany
17236	Laird of Mugdrum
17237	Laird of Ormeston
17240	Laird of Philorth
17241	Laird of Pittenweem
17247	Laird of Restalrige
17248	Laird of Tullibardine
17251	Lalaing
17253	Lamberde de Flos
17254	Lamoral Count D'egmont
17256	Lamotte
17257	Lamplugh
17258	Lanc&#x00F4;me
17259	Lancaster Herald
17260	Lancaster [Herald]
17261	Lancelot Alford
17263	Lancelot Andrewes, Bishop of Winchester
17265	Lancelot Andrews
17266	Lancelot Boast
17267	Lancelot Colyns
17269	Lancelot Eryngton
17270	Lancelot Lovelace
17273	Lancelot Parasis
17274	Lancelot Phillippes
17277	Landenberg
17279	Landgrave Lewis of Hesse
17281	Landriano
17282	Lane
17284	Lanfranco Fontana di Modena
17287	Languillier
17289	Lansac
17290	Lanslot Walles
17292	Larde of Johnstone
17295	Laschy
17297	Lassigny
17298	Late sheriffs of Northumberland
17299	Lathum
17301	Launcelot Blundevill
17302	Launcelot Carleton
17303	Launcelot Clayton
17304	Launcelot Colyns
17308	Launcelot Mouney
17313	Laurence Banister
17314	Laurence Baynes
17315	Laurence Bonwys
17316	Laurence Brodbent
17319	Laurence Copferler, Master of St. Thomas of Acres
17320	Laurence De Gorrevod, Governor of Bresse
17321	Laurence Elveden
17322	Laurence Eresbye
17327	Laurence Gyles
17330	Laurence Huyde
17331	Laurence Jensell
17332	Laurence Jonson
17334	Laurence Priuli, Doge of Venice
17335	Laurence Saunders
17336	Laurence St. Marie
17338	Laurence Starkey
17342	Laurence Stoughton
17343	Laurence Stubbes
17344	Laurence Taaff
17346	Laurence Tomson
17352	Laurence Wynyngton
17354	Laurence du Blioul, the Audiencer
17356	Laurens
17357	Laurens Dubline
17359	Laurentius Barberus
17362	Lavernne
17372	Lawrence Cockson
17373	Lawrence Dutton
17374	Lawrence Esmonde, Vice-Constable of the Blackwater
17375	Lawrence Gordon
17376	Lawrence Hollingshed
17378	Lawrence Johnson
17379	Lawrence Kyghlaye
17380	Lawrence Lee
17381	Lawrence Lorde of Pettaughe, co. Suffolk
17382	Lawrence Lovett
17383	Lawrence Meres
17384	Lawrence Nicolson of Waltham Holy Cross, co. Essex
17385	Lawrence Nowell
17386	Lawrence Palmer, Lancelot Yong and three others (named) of the Clothworkers Company
17387	Lawrence Povie
17388	Lawrence Smith
17391	Lawrence Stubbs
17394	Lawrence Talbott
17398	Lawrence Turner
17399	Lawrence Vause
17400	Lawrence Wagstaffe
17403	Lawrence de Marinis, merchant of Genoa
17404	Lazaro Cornaro
17405	Lazaro Grimaldi
17407	Lazaro Suendi
17408	Lazarus Bonamicus
17409	Lazarus Fuente
17410	Lazarus Tucker
17414	Le Doyen
17417	Le Gentilhomme
17418	Le Or
17419	Le Porcq
17420	Le Prevost
17422	Le Sieur Francois Aprival
17423	Le Sueur
17424	Le Vasseux
17425	League Deputies
17427	Leake
17428	Leanred Gruter
17433	Legates
17438	Lend Deputy
17439	Lennon
17445	Leo. X
17446	Leon Henriquez
17447	Leonard Barrow, collector in Penrith Forest
17448	Leonard Beckwith
17450	Leonard Chambers
17451	Leonard Chilton
17453	Leonard Cox
17454	Leonard Dacre
17455	Leonard Davies and John Banfylde
17456	Leonard Fidalgo
17457	Leonard Frier
17458	Leonard Friscobald
17459	Leonard Grenewood
17460	Leonard Holland
17461	Leonard Holliman
17462	Leonard Horsman
17463	Leonard Irby
17464	Leonard Lopez
17465	Leonard Lyngham
17466	Leonard Musgrave, gent. of Cumcatch, co. Cumberland, Deputy Captain of Bewcastle
17467	Leonard Poe
17468	Leonard Skeffyngton
17470	Leonard Smyth
17471	Leonard Spinelly
17474	Leonard Yeo, Priest
17475	Leonard de Tassis
17478	Leonardo Loredan, Doge of Venice
17481	Leonardus Bartinis
17482	Leonardus Casembrotius
17486	Leopovalde de Gomboa
17490	Leuthario
17493	Levant Company
17496	Levinus Munck
17500	Lewes Clotworthy
17501	Lewes Larder
17502	Lewes ap Owen ap Meirick
17503	Lewis Braze
17506	Lewis Chalonar, servant of the Archbishop of Dublin
17508	Lewis De Rossis, Prothonotary Apostolic
17510	Lewis Dyve
17511	Lewis Infant of Portugal
17513	Lewis Lewknor
17517	Lewis Pollard
17518	Lewis Savard of Rouen
17519	Lewis Thirrye, merchant stranger
17521	Lewis XII, King of France
17522	Lewis, Bishop of Cassan
17523	Lewis, Cardinal of Arragon
17524	Lewis, Lord Mordaunt
17525	Leyson Pryce and William Hopkyn
17526	Lezonnet, governor of Concarneau
17527	Licenciado Scobar
17528	Licentiate Medain
17529	Lietenant in Hampshire
17530	Lieut. David James
17531	Lieut. Edw. Dodington
17535	Lieutenant For The Mayor and the Aldermen of Calais
17538	Lieutenant Isaak Woodrington
17539	Lieutenant John Parker
17542	Lieutenant Richard Greame
17544	Lieutenant Ro. Gosnould
17546	Lieutenant T. Grimeston
17547	Lieutenant Thomas Leicester
17549	Lieutenant William Martin
17552	Lieutenant and Council of Rhodes
17553	Lieutenant of Captain Ellis
17558	Lieutenant of Her Majesty's forces in Munster
17559	Lieutenant of Montferrand
17563	Lieutenant of the county of Bedford
17568	Lieutenants of London
17577	Justices, and other inhabitants of the Co. Pembroke
17579	Lightmaker
17580	Likerke
17583	Lincolnshire Gentlemen
17584	Ling
17585	Lionel Crofftis
17588	Lionel Holliman
17590	Lionel Maddison, Mayor of Newcastle
17592	Lionell Duckett
17594	Lisco&#x00EB;t
17595	Lisle Cave
17608	Lod. Lloyd
17612	Lodowick Bryskett
17614	Lois Sohyer and Jacob Fyssher
17617	London Merchants
17618	London merchants
17619	London Goldsmiths
17622	Longueville
17625	Lope Hurtado de Mendo&#x00E7;a
17628	Lope de Vallejo
17629	Lope de la Sierra
17630	Lopez de Soria
17632	Lor. Orio, their Ambassador in England
17633	Lord
17634	Lord -
17635	Lord ....
17639	Lord Admiral
17647	Lord Ambassador of Scotland
17653	Lord Barry
17659	Lord Bengilley
17667	Lord Borrough.
17670	Lord Boyd
17671	Lord Brough
17676	Lord Burgh Representative
17679	Lord Burke Jhon Castell Connell
17681	Lord Cahir
17732	Lord Chandos
17735	Lord Chidiock Paulet
17737	Lord Chief Baron Manwood
17740	Lord Chief Baron Roger Manwood
17755	Lord Claud Hamilton
17762	Lord Cobham
17765	Lord Cockburn
17766	Lord Commissioners
17774	John Power, 3rd Baron Power
17776	Lord D'Aubigny
17778	Lord Dacre
17788	Lord Delawarr
17803	Lord Deputy Trim
17816	Lord Deputy of Ireland
17824	Lord Dingwall
17826	Lord Duddeley
17827	Lord Dudley
17833	Lord Edmund Howard
17837	Lord Edward Seymour
17838	Lord Edward Stewart
17842	Lord Erskine
17848	Lord Fitzwalter
17851	Lord Fleming
17854	Lord Fyvie
17856	Lord General
17857	Lord General Sir John Norreys
17859	Lord Generals
17860	Lord George Grey
17861	Lord Glammis
17863	Lord Graistok
17867	Lord Great Secretary of Scotland
17876	Lord Hay
17879	Lord Henry Scrope
17881	Lord Henry Seymour
17882	Lord Herbert
17885	Lord Herries
17906	Lord Husey
17914	Lord John Grey
17915	Lord John Grey of Pyrgo
17916	Lord John Hamilton
17920	Lord Justice Brereton
17931	Lord Justice Robert Catlyn
17940	Archibald Campbell, 7th Earl of Argyll
17948	Lord Keeper
17961	Christopher Plunkett, 9th Baron Killeen (1564–1613)
17966	Lord Leonard Grey, Viscount Graney
17967	Lord Liddington
17969	Lord Lieutenant Sussex
17991	Lord Lieutenants of Counties
17998	Lord Limerick
18000	Lord Lindsay
18008	Lord Lumley
18009	Lord MacLane
18014	Lord Mayor
18020	Lord Mayor and Commonalty of London
18023	Richard Gurney, Sheriff of London
18024	Lord Mayor and aldermen of London
18027	Lord Mayor of London
18030	William Harrington, Mayor of York
18037	William Stanley, 3rd Baron Monteagle (1528–1581)
18038	Lord Montjoy
18040	Lord Morlet
18050	Lord Ogilvy
18051	Robert Ogle, 4th Baron Ogle (1490–1530)
18059	John Power, 3rd Baron Power (1516–1592)
18083	Lord Prior of Pluscardin
18089	Lord Provand
18094	Lord Robert Stewart, Earl of Orkney
18095	David Roche, 5th Lord, Viscount of Fermoy
18099	Maurice Roche, 6th Lord, Viscount of Fermoy
18102	Lord Roxburghe
18113	Lord Sanquhair
18119	Henry Scrope, 7th Baron Scrope of Bolton (c. 1480–1533)
18127	Henry Sinclair, 5th Lord Sinclair (1528–1601)
18130	Lord Spynie
18141	Lord Sutherland
18145	Lord Thomas FitzGerald
18146	Lord Thomas Fitzmaurice of Kerry
18149	Lord Thomas Grey
18150	Lord Thomas Howard
18152	Lord Thomas Wentworth
18168	Lord Treasurer of Scotland (Campbell)
18172	Lord Vaux
18187	Lord William Chandos
18196	Henry Windsor, 5th Baron Windsor
18204	Lord [Secretary of Calais?]
18213	Lord of Brockhurst
18221	Lord of Howth
18222	James Plunkett, 8th Baron Killeen (c.1542–1595)
18223	Lord of Langton
18232	Lord of The Isles
18236	Lord of Vere (Varrarum)
18238	Lord of Whittingham
18239	Lord of the Council
18251	Lords
18256	Lords Commissioners
18257	Lords Commissioners for Munster Causes
18269	Lords Justices
18274	Lords Justices of Ireland
18282	Lord Lieutenant of Middlesex
18284	Lords Lieutenants of the Inland counties
18285	Lords Lieutenants of the Maritime counties
18286	Lords Lieutenants of the counties of Devon, Cornwall, Gloucester, Somerset, Chester, and Lancashire
18289	Lords Saltoun and Pitsligo
18295	Lords and Chieftains
18297	Lords and Councillors of Sweden
18299	Lords and chief gentlemen of Connaught
18300	Lords at St. Andrew's
18301	Lords in England
18303	Lords in Pomfret Castle
18304	Lords of
18305	Lords of Berne
18306	Lords of Convention
18309	Lords of Edinburgh Castle
18311	Lords of King James VI's party
18314	Lords of Rovallane and Crawfurdland
18318	Lords of The Congregation of Scotland
18326	Lords of the Clergy in Ireland
18333	Lords of the King's Party
18338	Lords of the League of Upper Almain, Confederates of the Emperor
18341	Lords of the Privy Council at Dover
18342	Lords of the Privy Council, at Dover or elsewhere
18344	Lords of the Queen of Scots' party
18350	Lords, Knights and Gentlemen of the Pale
18351	Lords, Knights, and others of the English shires
18352	Lordship of Westlocking, alias Westlockage, in Berkshire
18355	Lorenzo Cardinal St. Quatuor
18356	Lorenzo Corsini
18357	Lorenzo De Medici Duke of Urbino
18359	Lorenzo Guicciardini
18360	Lorenzo Pasqualigo
18361	Lorenzo Trivisano
18364	Lorges
18366	Louis Barangier
18369	Louis II, King of Hungary
18370	Louis Jacarth
18371	Louis Maroton
18372	Louis Sanard, factor for Mighel de Bois and Fernandes de Quintanadoines, Lord of Brittany, and divers other merchants of Rouen
18373	Louis Sarmiento de Mendoza
18377	Louis d'Orleans, Duke of Longueville
18378	Louis de Boissot
18379	Louis de Bourbon, Duke of Montpensier
18380	Louis de Breze
18381	Louis de Flandre, Seigneur de Praet
18382	Louis de Perreau, Seigneur de Castillon et de Villiers
18383	Louis de Raudanges
18384	Louis de Vic
18385	Louis, Cardinal of Bourbon
18389	Louise Queen of France
18390	Louise of Savoy
18391	Louise, Princess of Orange
18393	Louren&#x00E7;o Rodrigues
18394	Louvel
18396	Louyse de Lorraine
18398	Low Country Aliens
18399	Lower House of Parliament
18400	Lowther
18401	Loys Ferrers, Abbot of Wymondham
18404	Loys Horman and Jehan Lincks
18405	Loys Ramon (or Raymond), a French refugee
18406	Loys Sieur Daymeryes
18408	Loys de Renty
18409	Loys de Schore
18411	Lt. Col. Cotwith
18412	Lubbert Torck
18414	Lucas Challoner
18415	Lucas Clayssone
18417	Lucas Dillon, Attorney General
18420	Lucas Fringer
18423	Lucas de Heere
18424	Lucia Bertana
18428	Lucy Audley, Lady Audley
18429	Lucy, Lady Osborne
18430	Lucy, Marchioness of Winchester
18433	Lud. Fludd
18438	Ludolph Engelstedt
18442	Ludovic Greville
18443	Ludovic Stewart, Duke of Lennox
18444	Ludovico Beccadello
