#PLACE_ID	PLACE_LABEL
2699	Eslington; Baire in Atholle; Alnwick
2700	Eslington; Blaire of Athole; Edinburgh
2701	Essex
2702	Essex House
2703	Esshelingham
2704	Esshelington
2705	Esshetisfbrd
2706	Esslingwe
2707	Essone
2708	Est Burnhaunt
2709	Est Men
2710	Est Meon
2711	Estampes
2712	Estaples
2713	Estbrodeham
2714	Estellan
2715	Esterford
2716	Esterlinga
2717	Estharlyng
2718	Estmen
2719	Estneston
2720	Eston
2721	Eston Lodge
2722	Esture
2723	Estysted
2724	Etampes
2725	Ethropp
2726	Ethy
2727	Eton
2728	Eton College
2729	Ettaille
2730	Etwall
2731	Eu
2732	Eurydge, within the forest of Waterdown
2733	Evaughe
2734	Evereux
2735	Eversa [Ibica]
2736	Everyngham
2737	Evese
2738	Evesham
2739	Evora
2740	Evors
2741	Evreux
2742	Evron
2743	Evron, 1 1/2 leagues from Ste. Suzanne
2744	Evysham
2745	Ewebridge
2746	Ewell
2747	Ewelme
2748	Ewelme Lodge
2749	Ewston
2750	Ex Dresda Misni&#x00E6; ad Albim
2751	Ex Elnithon (Eltham)
2752	Ex Moguntio
2753	Ex Molendino Regio
2754	Ex Noniono
2755	Ex Odernaco
2756	Ex Porta Magno (at the Blackwater)
2757	Ex Portu Novo
2758	Ex Senis
2759	Ex Trajecto
2760	Ex Urbe
2761	Ex Valle Solis
2762	Ex aedibus meis
2763	Ex arce Grethana[Grethsiehl]
2764	Ex arce nostra Bardensi
2765	Ex arce nostra Tritii
2766	Ex campo apud Maghnagugedh
2767	Ex castra Waradinen
2768	Ex conclavi meo
2769	Ex meis aedibus
2770	Excetour
2771	Exchequer, Chester
2772	Exer [Asher]
2773	Exeter
2774	Exeter College
2775	Exeter Palace
2776	Exeton
2777	Exham
2778	Exmouth
2779	Exon
2780	Exton
2781	Eye
2782	Eyemouth
2783	Eyemouth Fort
2784	Eynsham
2785	Eyton Lodge
2786	Fakland
2787	Faklandi&#x00E6;
2788	Falaise
2789	Falkland
2790	Falkland Palace
2791	Falkland; Edinburgh
2792	Fallesle
2793	Fallesley
2794	Fallonslow
2795	Falmouth
2796	Falrey
2797	Falwesley
2798	Fandreys Marche
2799	Faraham
2800	Farckeol
2801	Fargeuses
2802	Farkeole
2803	Farle
2804	Farleigh
2805	Farleigh Wallop
2806	Farley
2807	Farnborough
2808	Farnham
2809	Farnham Castle
2810	Farnham; Woodstock
2811	Farny
2812	Farnyhirst
2813	Faryngeton
2814	Fast Castle
2815	Faulkbourne
2816	Faulkebourne
2817	Fauxbourgh St. Honore, Paris
2818	Faversham
2819	Fawkland
2820	Fawndres Marsh
2821	Fawndres Marshe
2822	Fayal
2823	Fayence
2824	Fayrckole
2825	Fayrcole
2826	Feale
2827	Featherstonchaugh
2828	Fecamp
2829	Feckenham
2830	Fedan
2831	Federth
2832	Fellembrai
2833	Feltoun
2834	Fenchurch Street
2835	Fenham
2836	Fennagh's Court in the county of Carlow
2837	Fenor's Court, county Carlow
2838	Feor en Tartenoys
2839	Fercall
2840	Fere
2841	Fere sur Oyse
2842	Feris
2843	Ferleygh
2844	Ferme
2845	Ferneham
2846	Ferney
2847	Fernham
2848	Ferniehirst
2849	Ferniehirst; Edinburgh
2850	Ferns
2851	Ferra[ra]
2852	Ferrara
2853	Ferreira
2854	Ferrieres
2855	Ferrol
2856	Ferry briggs
2857	Ferrybridge
2858	Ferte Melun in Valois
2859	Fertymore
2860	Fethard
2861	Fetter Lane
2862	Feuer's Court
2863	Feversham
2864	Ffllerston
2865	Fiddert
2866	Field Lane, without Aldgate
2867	Field beside Arde
2868	Fields of Liscannor
2869	Fies del Val
2870	Fiessen
2871	Fiesyn
2872	Fiesyn in Swave
2873	Fife
2874	Finchiamstede
2875	Finchley
2876	Firenze
2877	Firle
2878	Firlez
2879	Firma
2880	Flanders
2881	Fleckra
2882	Fleet
2883	Fleet Damrell
2884	Fleet Prison
2885	Fleet Street
2886	Flemings
2887	Flemsburgh
2888	Fletchamstead
2889	Fleur de Luce
2890	Floore
2891	Florence
2892	Florenes
2893	Florie
2894	Florines
2895	Flower
2896	Fluckers Brook
2897	Flushing
2898	Fodringhaye
2899	Foffount
2900	Foie
2901	Folembray
2902	Folkestone area
2903	Folkingham
2904	Follingron, Sweden
2905	Fontaine belleau
2906	Fontaine en Joinville
2907	Fontaine-le-Bourg
2908	Fontainebleau
2909	Fontarabia
2910	Fontarabye
2911	Fontevrault
2912	Footes Cray beside Eltham
2913	Ford
2914	Ford of Athe Cooloyne near the castle of Beleek
2915	Ford of Golune
2916	Forde
2917	Forde Abbey
2918	Fordrynghey
2919	Forest of Shyrwod
2920	Forest of Waterdowne
2921	Forest of Wulmer
2922	Forneys
2923	Forowes [Forres]
2924	Fort
2925	Fort Isabella
2926	Fort Protector
2927	Fort St Catherine
2928	Fort at Duncannon
2929	Fort at Philipstown
2930	Fort at Plymouth
2931	Fort in Leix
2932	Fort in Offaly
2933	Fort of Broughty Craig
2934	Fort of Dingham within Offaly
2935	Fort of Donanany
2936	Fort of Maryborough
2937	Fort of Newe Haven
2938	Fort of Ordam
2939	Fort of Philipstown
2940	Fortainebleau
2941	Fortress of Mortaigne
2942	Forwick
2943	Foster Lane
2944	Fotheringay
2945	Fotheringay Castle
2946	Fotheringhay
2947	Fotheringhay Castle
2948	Foulis
2949	Fountains
2950	Fountains Abbey
2951	Fountehill
2952	Founthill
2953	Fourcarmont
2954	Fourde
2955	Fourde Castle
2956	Fournes
2957	Fourneys
2958	Fowbrige
2959	Fowey
2960	Fowey, Cornwall
2961	Fowllis
2962	Fowy
2963	Foxcot
2964	Foxe
2965	Foy
2966	Foye
2967	Fra (Frankfort)
2968	Framlingham
2969	France
2970	Francfort
2971	Francfort on the Oder
2972	Franckeley
2973	Franckendall
2974	Francker
2975	Franckfort on the Maine
2976	Franckley
2977	Franctal
2978	Franeford
2979	Frankendal
2980	Frankenthal
2981	Frankford
2982	Frankfort-on-the-Oder
2983	Frankfurt
2984	Frederiksberg
2985	Frejus
2986	Fremingam Castle
2987	Fresnay
2988	Fresnoy
2989	Freydevyle
2990	Friar Austins
2991	Friars
2992	Fribourg
2993	Friburg in Brisgau
2994	Fridrichsburg
2995	Fridwalt
2996	Friedelsheim
2997	Friedwald
2998	From Bollyn Rode
2999	From John Stack's house
3000	From Marquise
3001	From Seville
3002	From The Court
3003	From Venice
3004	From his Lodgings in Wode-street
3005	From his house by the Savoy
3006	From his house near the Savoy
3007	From his ship in the Garloch
3008	From his woods
3009	From my Castle of the Currins
3010	From my Lodging; [London]
3011	From my chamber
3012	From my chamber in Garnett&#x0027;s Buildings, near Temple Bar
3013	From my house
3014	From my house in Southwerke
3015	From my house next the Savoy
3016	From my poor house
3017	From my poor house Sagthon
3018	From my poor lodge
3019	From my poor lodge of Cuthayll
3020	From my ship before Gertrudenberg
3021	From shipboard, at the New Quay, by Nesson
3022	From the <i>Casa dominica</i>
3023	From the Camp
3024	From the Court
3025	From the Crooke beside the Passage
3026	From the Emperor's court at Brussels
3027	From the Fleet
3028	From the Manor Place at Guildford
3029	From the Pallys
3030	From the Prince of Conde's camp before Paris
3031	From the Prince's camp, nine leagues from Paris, and four from Corbeil
3032	From the army
3033	From the camp [near Mountnorris]
3034	From the camp at Ardnary
3035	From the camp in Claneboy
3036	From the court
3037	From the house of your bedeman, Mr. Dr. Lee
3038	From the seaside
3039	From the siege at Kinsale
3040	Fronton
3041	Fubrooke
3042	Fuessen
3043	Fulham
3044	Fulham, London
3045	Fulignio
3046	Fulwell
3047	Fulwell, Oxon
3048	Funchal
3049	Furness
3050	Furness (Lancaster)
3051	Furness Abbey
3052	Furneys
3053	Furnival's Inn
3054	Furnival's Inn in Holborn
3055	Furnival's Inn, in Holborn, near London
3056	Fyesyn
3057	Fykkylbourke in Loutotreuce
3058	Fyrlle
3059	Fytherd
3060	G. Earl of Kildare's manor of Kilcaa
3061	Gaeta
3062	Gaillefontaine
3063	Gaillom
3064	Gaillon
3065	Gains Park
3066	Gainsborough
3067	Gaissart
3068	Gaitesforde
3069	Gales
3070	Galicia
3071	Gallion
3072	Gallmorston
3073	Gallyon
3074	Galway
3075	Gamaches
3076	Gand
3077	Ganford
3078	Gansworth
3079	Garadon
3080	Garendon
3081	Garensey
3082	Garnet's Buildings, Temple Bar, London
3083	Garnettes
3084	Garreghkill in ODrone
3085	Garrison at Pempole
3086	Gartulie
3087	Garzano
3088	Gasbeeke camp
3089	Gateford
3090	Gatehouse
3091	Gatehouse at Westminster
3092	Gateshead
3093	Gaunts of Bristol
3094	Gausworth
3095	Gauvairdin
3096	Gavebridge
3097	Gavred
3098	Gawesworth
3099	Gawron
3100	Gawsworth
3101	Gawthorpe
3102	Gayette
3103	Gaynes Park
3104	Gaytforth
3105	Gdansk (Danzig)
3106	Geanes
3107	Gedano
3108	Gedbruche
3109	Gedney
3110	Geertruidenberg
3111	Gemonde
3112	Gemund
3113	Geneva
3114	Genne
3115	Genoa
3116	Georgehenton
3117	Gerambury
3118	Germain-en-Laye
3119	Germany
3120	Germersheim
3121	Gerteville
3122	Gertford Place, London
3123	Gestlyng
3124	Ghent
3125	Ghertsey
3126	Giddy Hall
3127	Giessen
3128	Gilders' Ward
3129	Gilling
3130	Gilly Abbey, by Cork
3131	Ginges
3132	Gippiswiche
3133	Gipswiche
3134	Girona
3135	Gisborne
3136	Gisburn
3137	Gislevend in Smaland
3138	Gisors
3139	Gissen
3140	Glamorgan
3141	Glane
3142	Glapthorne
3143	Glapthorne [sic]
3144	Glasco
3145	Glasgow
3146	Glasgow; Edinburgh
3147	Glasgow; Edinburgh; Dunbarton Castle
3148	Glasgow; London; Blois
3149	Glassen
3150	Glassen Hall
3151	Glastonbury
3152	Glastrom
3153	Glenarm
3154	Glenarme
3155	Glencarne
3156	Glendarnowyll[Glendaruel]
3157	Glenorchy
3158	Glentworth
3159	Gloster Hall, [Oxford]
3160	Gloucester
3161	Goa
3162	Goarehambury
3163	Godolghan
3164	Godolphin
3165	Godstowe
3166	Godwick
3167	Godystowe
3168	Gogirthan
3169	Going aboard for Dieppe
3170	Going towards Caudebec
3171	Goltaght
3172	Gonton
3173	Gonville and Caius College
3174	Gorchum
3175	Gorcum
3176	Gore End
3177	Gorge at Sarum
3178	Gorham
3179	Gorhambury
3180	Gorinde
3181	Gorkem in Holland
3182	Gormanston
3183	Gorron
3184	Gorthambury
3185	Gortnaclehe
3186	Gorttnemeacken
3187	Gosberton
3188	Gosest
3189	Gosfield, Essex
3190	Gosworth
3191	Gotholghan
3192	Gottorp
3193	Gouda
3194	Gouddyn
3195	Goulden Grove
3196	Gournay
3197	Gowran
3198	Goxhill
3199	Grace
3200	Grace Dieu
3201	Grace Totyngham
3202	Grace-Dieu
3203	Gracechurch, London
3204	Gracediewe
3205	Graefshagen
3206	Grafton
3207	Grais Inn
3208	Graistok
3209	Gramache (Greenwich)
3210	Granada
3211	Grand Canary
3212	Grandgohort
3213	Grange
3214	Grangegorman
3215	Grantham
3216	Grantmont
3217	Granton
3218	Granville
3219	Grapton
3220	Grattz in Styremark
3221	Gratz
3222	Grave
3223	Gravelines
3224	Gravelines Castle
3225	Gravelines; Calais
3226	Gravelinghes
3227	Gravenhage
3228	Gravesend
3229	Gravyngeton
3230	Gray
3231	Gray&#x0027;s Inn
3232	Gray's Inn
3233	Grayes
3234	Grays
3235	Gre[enwich]
3236	Great St. Bartholomew
3237	Great St. Bartholomew, by Smithfield
3238	Great Stoughton
3239	Green Street
3240	Greenway
3241	Greenwhich
3242	Greenwich
3243	Greenwich Palace
3244	Greenwich; Antwerp
3245	Grenewich
3246	Grenoble
3247	Gresford
3248	Gresham House
3249	Grethsiehl
3250	Gretsyhl
3251	Greven
3252	Grey Friars, Stamford
3253	Greyes
3254	Greys Ine
3255	Greys Inn
3256	Grimestein
3257	Grimsby
3258	Grimsthorpe
3259	Gripsholm
3260	Grocers Hall
3261	Grocers' Hall
3262	Grodno
3263	Grombridge
3264	Groningen
3265	Groosworth
3266	Grootebrouch
3267	Grove
3268	Groyne
3269	Groyne in Galicia
3270	Grunundael
3271	Gryffenberg
3272	Grymsthorpe
3273	Grymsthorpe Hall
3274	Grysye
3275	Guadalupe
3276	Gudebusch
3277	Gudensberg
3278	Guechard
3279	Guelders
3280	Guenope House
3281	Guernsey
3282	Guernsey Castle
3283	Guichart
3284	Guildford
3285	Guildford Manor
3286	Guildhall
3287	Guillaulmeville
3288	Guillefol
3289	Guillefontaines
3290	Guimolton
3291	Guinegate
3292	Guingamp
3293	Guise
3294	Guisnes
3295	Guisnes Castle
3296	Guld[eforde]
3297	Guldeford
3298	Guldeford Manor
3299	Guldford manor
3300	Gulford; London
3301	Gunoldsby
3302	Guosworthe
3303	Guyse
3304	Guysnes
3305	Gyldynmordon
3306	Gynys
3307	Gypswich
3308	Gystelonde
3309	H.M. pinnace Charles, before Rouen
3310	H.M.S
3311	Haage
3312	Haberdasher's Hall
3313	Habletoeuse
3314	Hacch
3315	Hackney
3316	Haddham
3317	Haddington
3318	Haddlow
3319	Hadersleben
3320	Hadersleve
3321	Hadham
3322	Haelbrone
3323	Haffni&#x00E6;
3324	Haffnia
3325	Hag&#x00E1; Comitis
3326	Hag[ue]
3327	Hage
3328	Hagenow
3329	Haghmond
3330	Hague
3331	Hague (Hagh)
3332	Haighnton
3333	Hainault
3334	Haitfeld
3335	Hakendover
3336	Haknay
3337	Hakynton
3338	Hal&#x00E6; Saxonum
3339	Halden
3340	Halebourne
3341	Halebrunne
3342	Halencourt in Camberesye
3343	Halesowen
3344	Halfnakyd
3345	Halhill
3346	Halidon
3347	Halidruddhous
3348	Halierote
3349	Halingbury Morley
3350	Halirudhous
3351	Halirudhous Palace
3352	Halirudhous palace
3353	Haliwell
3354	Hall
3355	Hallden
3356	Halle
3357	Hallesworth
3358	Hallidon
3359	Hallinbury
3360	Halliwell
3361	Hallton
3362	Hallyden
3363	Halsall
3364	Halstead
3365	Halterims
3366	Halterinis
3367	Halton
3368	Halydene
3369	Halyfax
3370	Halyngbury
3371	Halyngbury Morley
3372	Halzards
3373	Ham
3374	Ham Court
3375	Hambletewfe
3376	Hamborch
3377	Hamborech
3378	Hamborowe
3379	Hamborowech
3380	Hamburg
3381	Hamilton
3382	Hamilton Castle
3383	Hamledon Park
3384	Hammes castle
3385	Hamps
3386	Hampshire
3387	Hampstead
3388	Hamptell
3389	Hampthill
3390	Hampton
3391	Hampton Court
3392	Hampton Court Lodge
3393	Hampton Lovet
3394	Hampton court
3395	Hamsett Park, Sussex
3396	Hamyll
3397	Hamyltoun
3398	Hamys Castle
3399	Han
3400	Handsworth
3401	Hange
3402	Hanley
3403	Hannysworth
3404	Hanover [?]
3405	Hanslap Lodge
3406	Hanslop
3407	Hansworth
3408	Hantverpe
3409	Hanwell
3410	Hanworth
3411	Harbartston in the King's County of Offaley
3412	Harborow
3413	Harbottle
3414	Harbottle Castle
3415	Harbottle; Edinburgh
3416	Harbour of Cork
3417	Harbour of Smerwick
3418	Harburg
3419	Hardervich
3420	Hardwick
3421	Hardwyke beside Banbury
3422	Hardyvillier in Picardy
3423	Harenstone
3424	Harfelde
3425	Harford
3426	Harlaugh
3427	Harlem
3428	Harleston
3429	Harling
3430	Harlsesay beside North Alderton
3431	Haroldiston
3432	Haroldston
3433	Harolston
3434	Harowdon
3435	Harowe
3436	Harowe on the Hill
3437	Harrington
3438	Harringworth
3439	Harrolston
3440	Harrow
3441	Harrow Hill
3442	Harrowden
3443	Harryngworth
3444	Hartford
3445	Hartford Bridge
3446	Hartford Castle
3447	Hartford Stoke
3448	Hartilbury
3449	Hartland
3450	Hartlebury
3451	Hartlepool
3452	Hartley
3453	Hartlyp
3454	Hartwell
3455	Hartylbery
3456	Harwich
3457	Harwood
3458	Haseley
3459	Haselune in Westphalia
3460	Hasilworth Roode
3461	Hassel
3462	Hastings
3463	Hatffyld
3464	Hatfield
3465	Hatfilde
3466	Hatherop
3467	Hatton
3468	Hatton House
3469	Haulx
3470	Hausted
3471	Havana
3472	Havand
3473	Havanuah
3474	Haven of Dyvye
3475	Havent
3476	Haverford West
3477	Havering
3478	Havering atte Bower
3479	Havre
3480	Havre de Grace
3481	Haward House
3482	Hawarde Palace
3483	Hawarden Castle
3484	Hawghe
3485	Hawick
3486	Hawlden
3487	Hawmes
3488	Hawtell
3489	Haydelberg
3490	Haye
3491	Hayes
3492	Hayles
3493	Haylles
3494	Haynes Hill
3495	Haystyngleight
3496	Haytfeld
3497	Heaning
3498	Heaton
3499	Hebora
3500	Hedin
3501	Hedingham Castle
3502	Heedin
3503	Hefarecombe
3504	Hegeley
3505	Heham
3506	Heidelberg
3507	Heidelburg; Richmond
3508	Heilbron
3509	Heiles
3510	Heillemorn
3511	Heilsberg
3512	Hela (Healaugh)
3513	Helaugh
3514	Helbree
3515	Helbry
3516	Helbrye
3517	Heley
3518	Heley Castle
3519	Hellford
3520	Hellsingnour
3521	Helmesley
3522	Helmessall
3523	Helpurg
3524	Hemingford Abbot
3525	Hemingham in Essex
3526	Hemington
3527	Hemsley
3528	Hemyngton
3529	Hendon
3530	Heneage
3531	Heneage House
3532	Hengrave
3533	Henham
3534	Henham Hall
3535	Henley
3536	Henley in Arden
3537	Hennego
3538	Henry VIII's College, Oxford
3539	Henry VIII's manor of the More
3540	Hensdein
3541	Henton
3542	Henwood Nunnery
3543	Henyngham
3544	Heptonstall
3545	Her house, in St. Martin's
3546	Herdwick
3547	Herdwyk in Shyrwod Forest
3548	Hereford
3549	Herentail
3550	Herentals
3551	Herforde
3552	Herpen
3553	Herstmounceux
3554	Hertford
3555	Hertford Castle
3556	Hertogenbush (Bois le Duc)
3557	Hertwel
3558	Herwych
3559	Heryarde
3560	Hesdin
3561	Hesdin Castle
3562	Hestercomb
3563	Hetford Castle
3564	Hett
3565	Hetton
3566	Heure
3567	Hever
3568	Hevere
3569	Hevora
3570	Hewell
3571	Hewme Castle
3572	Hewton Park
3573	Hexam
3574	Hexgrave Lodge
3575	Hexham
3576	Hexham (corrected from Whittingham)
3577	Hexham; Edinburgh
3578	Hexon
3579	Heylbron
3580	Heyles
3581	Heynings
3582	Heynor
3583	Heynygham Castle
3584	Hfracombe
3585	Hide
3586	Hide Monastery
3587	Hie Almayne
3588	High Boulogne
3589	Higham Ferrers
3590	Higham Park
3591	Highgate
3592	Highlands
3593	Hilbree
3594	Hilbrey
3595	Hilbry
3596	Hilde Park beside Westminster
3597	Hildreskelf
3598	Hill
3599	Hillbree
3600	Hilsden
3601	Hilton
3602	Hinchinbrooke
3603	Hindlip
3604	Hindlipp
3605	Hineham, near Gloucester
3606	Hirehampton
3607	His House without Aldersgate, London
3608	His Lordship's Castle
3609	His [Willoughby's] house
3610	His cabin
3611	His chamber &#x005B;at London&#x005D;
3612	His house
3613	His house at Aldersgate
3614	His house at London
3615	His house at Tintarne
3616	His house beside Madrid
3617	His house in Redcross Street
3618	His house in Wood Street
3619	His house in the Savoy
3620	His house near the Beggars of Savoy
3621	His house near the Savoy
3622	His lodgin
3623	His lodging
3624	His lodging, near Burghley House
3625	His poor house of Somersham
3626	Hitchen
3627	Hmapton Court
3628	Hoane, in Saxony
3629	Hoby
3630	Hochstrate
3631	Hoddam
3632	Hogadon
3633	Hogesden
3634	Hoggesdon
3635	Hoggesdon [Hoddesdon]
3636	Hogsdon
3637	Hogshawe
3638	Holborn
3639	Holborne
3640	Holbourne
3641	Holburn
3642	Holdenby
3643	Holford
3644	Holinshed
3645	Holiwell
3646	Holland
3647	Hollerudhouse
3648	Hollm
3649	Holly Island
3650	Hollyhead
3651	Hollyrood House
3652	Hollyrood house
3653	Holm
3654	Holme
3655	Holme Coltrayne
3656	Holme of Spaldyngmore
3657	Holmes Chapel
3658	Holmlacie
3659	Holmpatrick
3660	Holt
3661	Holt Castle
3662	Holwall
3663	Holy Island
3664	Holyhead
3665	Holyrood
3666	Holyrood House
3667	Holyroodhouse
3668	Holyroodhouse; Edinburgh
3669	Honfleur
3670	Honiton
3671	Honslerdyck
3672	Hook
3673	Hoorn
3674	Hooton
3675	Hoowstrate
3676	Hopton
3677	Horeham Hall
3678	Horeseley
3679	Horn
3680	Hornby
3681	Hornby Castle
3682	Hornchurch
3683	Hornden
3684	Horndon-on-the-Hill, Essex
3685	Hornebach
3686	Horneby
3687	Horneby Castle
3688	Hornsey
3689	Horram
3690	Horrolds Park
3691	Horseley
3692	Horsepool
3693	Horses Melcomb
3694	Horsington
3695	Horsis Melconi
3696	Horsley
3697	Horsmonden
3698	Horssyngdon
3699	Horstmounceux
3700	Horsynton
3701	Horton
3702	Horwell
3703	Hotel de Nassau
3704	Hothorpe
3705	Houdan
3706	Houdant
3707	Houedon
3708	Houghton
3709	Hoult Lodge
3710	Hounsdon
3711	Hounslow
3712	House of Bagetragh near Dublin
3713	House of Cardyffe in Wales
3714	House of Her Majesty's Attorney-General Popham
3715	House of Jo. Popham
3716	House of St. John's, London
3717	Howard House
3718	Howell
3719	Howith
3720	Howndysdowne
3721	Hownsdon
3722	Hownsdone
3723	Howston
3724	Hoxdon [Hoddesdon]
3725	Hoxne
3726	Hoxton
3727	Hoxun
3728	Huddlestowne
3729	Hull
3730	Hull Abbey
3731	Hulle
3732	Hulpark
3733	Hulst
3734	Hume Castle
3735	Hungerford Lodge
3736	Hungerton
3737	Hungroode
3738	Hunsdon
3739	Hunslardich
3740	Hunsloo
3741	Hunstanton
3742	Huntercomb
3743	Huntingdon
3744	Huntingdon; Edinburgh
3745	Huntington, near Chester
3746	Huntingtoun; Edinburgh Castle
3747	Huntley
3748	Huntlie
3749	Huntly
3750	Hurcele
3751	Hurklie
3752	Hurstmonceaux
3753	Hurstow
3754	Huschc
3755	Hustanton
3756	Huton Hall
3757	Huton Park
3758	Huttone Hall
3759	Huy
3760	Hyde
3761	Hyde Abbey
3762	Hyde by Winchester
3763	Hygate
3764	Hylbree
3765	Hylbry
3766	Hyneham
3767	Hynksworth
3768	Hynton
3769	Hynxsey Hall, Oxford
3770	Hythe
3771	I lye [I vy] lane
3772	Ile-Adam
3773	Ilfracombe
3774	Ilkerich
3775	Illford Coume
3776	Illiescas
3777	Ilton
3778	Imbst
3779	Imperial Palace
3780	In England
3781	In Nova Civitae nostra Austriae
3782	In Villa Logagger
3783	In the Bark Ager in the River Tay
3784	In the Barke Ager in the River Tay
3785	In the Downs
3786	In the Narva
3787	In the Rendre
3788	In the prison of San S[ebasti]an of the province of Guypuscoa
3789	In the river of Tay
3790	Inchemerin
3791	Inchiquin
3792	Ingarsbie
3793	Ingatestone
3794	Ingelby
3795	Ingestrie House
3796	Inglefield
3797	Ingolstadt
3798	Inishdyman [Ennistymon]
3799	Iniskayne
3800	Inissgellen (Enniskillen)
3801	Inner Temple
3802	Innerpeffray
3803	Innistioge
3804	Innsbruck
3805	Inny Bridge
3806	Insbruck
3807	Inshiolegan
3808	Inshiolegham
3809	Inshioleghan
3810	Inspruck
3811	Insterburg [Chernyakhovsk]
3812	Insula de Craobh, probably Crevenis in Fermanagh
3813	Intwood
3814	Inveraray
3815	Inverary
3816	Inverlochy
3817	Inververray
3818	Inysh Skellyn [Enniskillen]
3819	Inyshe [Ennis]
3820	Ipswich
3821	Ireland
3822	Irwen
3823	Iselham
3824	Isenach
3825	Isertrowe
3826	Isfield
3827	Ishetrowe
3828	Island of Kerry
3829	Islay
3830	Isle of Anglesey
3831	Isle of Axiholme
3832	Isle of Man
3833	Isle of Scilly
3834	Isle of Sheppey
3835	Isle of Thanet
3836	Isle of Walcheren
3837	Isle of Wight
3838	Islebourg
3839	Islenton
3840	Islington
3841	Italy
3842	Ivechurch
3843	Ivetot
3844	Ivy Bridge
3845	Ivy Church
3846	Ivy Lane
3847	Ivyelane
3848	Jainville
3849	Jakotyn?
3850	Jalapa
3851	Jarvaux
3852	Jausse
3853	Jed[worth]
3854	Jedburgh
3855	Jedburgh Abbey
3856	Jedworth
3857	Jena
3858	Jenkyns
3859	Jenkyns near Berking
3860	Jersaye
3861	Jersey
3862	Jervase
3863	Jesus College, Cambridge
3864	Jhes
3865	Joinville
3866	Jork
3867	Juliers
3868	Jungweiler
3869	Jutterbock
3870	K&#x00F6;nigsberg
3871	K&#x00F6;nigsberg [Kaliningrad]
3872	K&#x00F6;nigsburg
3873	Kalmar
3874	Kampen
3875	Kantuirk
3876	Karde
3877	Karick
3878	Karlil
3879	Karneye
3880	Karram
3881	Karricke
3882	Karrygroo
3883	Karswell
3884	Kary [Carew] Castle
3885	Kassel
3886	Kassel; Frankfurt
3887	Kathfernan
3888	Kaufbeuren
3889	Kaw
3890	Kawe
3891	Kayhoo
3892	Kayme, my lady Taylbusshe's House
3893	Kedleston
3894	Kegillynack
3895	Kellmallocke
3896	Kells
3897	Kelsey
3898	Kelshall
3899	Kelso
3900	Kemes, Pembrokeshire
3901	Kempston
3902	Kempte in Swave
3903	Kendall
3904	Kenelworth
3905	Keneybolton
3906	Kenilworth
3907	Kenilworth Castle
3908	Keninghall
3909	Kenles
3910	Kennelle
3911	Kenninghall
3912	Kenninghall Lodge
3913	Kensington
3914	Kent
3915	Kepyer
3916	Kerton
3917	Keswick
3918	Kettering
3919	Kettleby
3920	Kew
3921	Keynsham
3922	Kibert
3923	Kidderminster
3924	Kiel
3925	Kiffalbeg near Sweybrug
3926	Kihmainham
3927	Kihnainhain
3928	Kiimainham
3929	Kil Mac Olyver
3930	Kilarglen
3931	Kilbolane
3932	Kilburn
3933	Kilcoigan
3934	Kilconayll
3935	Kilcornan
3936	Kildare
3937	Kile'enan (?)
3938	Kilfeny
3939	Kilfune
3940	Kilhmainham
3941	Kilhoryglon [Killorglin]
3942	Kiliiiahiham
3943	Kiliwainham
3944	Kilka
3945	Kilkaa
3946	Kilkenny
3947	Kilkenny Castle
3948	Kilkenny West
3949	Kilkenny West Co. Westmeath
3950	Kilkenny; Dublin
3951	Kilkenny; Oyloch?
3952	Kilkornain
3953	Killcarne
3954	Killeglin
3955	Killigath
3956	Killingworth
3957	Killmallock
3958	Kilmacthomas
3959	Kilmacthomas Castle
3960	Kilmainhain
3961	Kilmainham
3962	Kilmainhani
3963	Kilmainhara
3964	Kilmainhum
3965	Kilmainiham
3966	Kilmainlham
3967	Kilmaiuham
3968	Kilmaiuliam
3969	Kilmakeran
3970	Kilmallock
3971	Kilmamliam
3972	Kilmanham
3973	Kilmaninham
3974	Kilmaynan
3975	Kilmeane
3976	Kilmeheny
3977	Kilmokoaghe
3978	Kilmsinham
3979	Kilniainham
3980	Kilrush
3981	Kilsaluan, near Dublin. [Kilsalaghan]
3982	Kilsyth
3983	Kilteynan
3984	Kiltome
3985	Kilton
3986	Kilure
3987	Kimbolton
3988	Kinerton
3989	Kinerton Grange
3990	King Henry VIII's College
3991	King Henry the VIII's College
3992	King's Bench
3993	King's Bench Prison
3994	King's Camp
3995	King's Castle at Werk
3996	King's Castle in Jersey
3997	King's Castle of Jersey
3998	King's Channel in the Thamesmouth
3999	King's College of Eton
4000	King's College, Cambridge
4001	King's College, Oxford
4002	King's Hall
4003	King's Langley
4004	King's Lynn
4005	King's Manor of the More
4006	King's castle of Carlisle
4007	King's manor of Bridewell
4008	Kinges Strete
4009	Kingestun
4010	Kingeswodde
4011	Kinghairin
4012	Kinghorn
4013	Kingiston
4014	Kingroad, Bristol
4015	Kings Bench
4016	Kingston
4017	Kingston on Thames
4018	Kingston, in Warwick
4019	Kingston-upon-Hull
4020	Kingswear
4021	Kington, in Wilts
4022	Kinnell
4023	Kinsale
4024	Kinsale Road
4025	Kinsley
4026	Kinton
4027	Kintyre
4028	Kirby
4029	Kirby Bellars
4030	Kircheim
4031	Kirk-Oswald
4032	Kirkbithure
4033	Kirkby Bellers
4034	Kirkoswald
4035	Kirkpatrick
4036	Kirkstead
